COW_code,COW_name,start_year,end_year,link_type,sovereign_COW_code,sovereign_COW_name
7558,Nasik,1818,1993,Became part of,750,India
7559,Ahmadnagar,1818,1993,Became part of,750,India
7561,Poona,1818,1993,Became part of,750,India
7562,Sholapur,1818,1993,Became part of,750,India
7563,Ratnagiri,1818,1993,Became part of,750,India
7564,Bijapur,1818,1993,Became part of,750,India
255P,Prussia,1818,1918,Became part of customs union,255Z,Germany (Zollverein)
5602,Ndandwe,1818,1910,Became part of,5601,Zulu
5603,Mtetwa,1818,1910,Became part of,5601,Zulu
1016,Oregon Country,1818,1846,Occupied by,200,United Kingdom
671,Hejaz Sultanate,1818,1841,Became part of,651,Egypt
8544,Riau,1818,1830,Occupied by,210,Netherlands
7503,Coromandel Coast Posts,1818,1825,Became colony of,210,Netherlands
8271,Malacca,1818,1825,Became colony of,210,Netherlands
670,Saudi Arabia (Nejd Wahabbid Empire),1818,1823,Occupied by,651,Egypt
8002,Pattani,1817,1993,Became part of,800,Thailand
1135,Viceroyalty of Peru,1817,1993,Became part of,135,Peru
7513,Udaipur,1817,1993,Became part of,750,India
7519,Karauli,1817,1993,Became part of,750,India
7521,Kotah,1817,1993,Became part of,750,India
7536,Taora,1817,1993,Became part of,750,India
7537,Samptar,1817,1993,Became part of,750,India
120,French Guyana,1817,1993,Became colony of,220,France
433,Senegal,1817,1959,Became colony of,220,France
1352,Chincha Is.,1817,1864,Became part of,135,Peru
4338,Goree,1817,1854,Became part of,433,Senegal
8543,Banjermassin,1817,1830,Occupied by,210,Netherlands
135,Peru,1817,1821,Became colony of,230,Spain
1072,Revillagigedo Is,1816,1993,Became Possession of,70,Mexico
5901,Rodrigues I.,1816,1993,Became Possession of,590,Mauritius
5902,Agalega Is.,1816,1993,Became Possession of,590,Mauritius
5903,Cargados Carajos Shoals,1816,1993,Became Possession of,590,Mauritius
1015,Cherokee,1816,1993,Became part of,2,United States of America
2002,Lundy,1816,1993,Became part of,200,United Kingdom
6161,Bizerte,1816,1993,Became part of,616,Tunisia
2251,Neuchatel,1816,1993,Became part of,225,Switzerland
6514,Suez Canal Zone,1816,1993,Became part of,651,Egypt
3901,Bornholm I.,1816,1993,Became part of,390,Denmark
1160,Viceroyalty of La Plata,1816,1993,Became part of,145,Bolivia
1162,Cordoba,1816,1993,Became part of,160,Argentina
2333,Ile des Faisans,1816,1993,Became neutral or demilitarized zone of,220,France
30,Bermuda,1816,1993,Became colony of,200,United Kingdom
231,Gibraltar,1816,1993,Became colony of,200,United Kingdom
721,Macao,1816,1993,Became colony of,235,Portugal
65,Guadeloupe,1816,1993,Became colony of,220,France
66,Martinique,1816,1993,Became colony of,220,France
585,Reunion,1816,1993,Became colony of,220,France
1029,St. Pierre and Miquelon,1816,1993,Became colony of,220,France
4050,St. Helena,1816,1992,Became colony of,200,United Kingdom
3376,Nakhichevan,1816,1990,Became part of,365,Russia
1152,Free Surinam,1816,1987,Became part of,115,Suriname
3352,Turkish Republic of Northern Cyprus,1816,1975,Became part of,352,Cyprus
402,Cape Verde,1816,1975,Became colony of,235,Portugal
403,Sao Tome-Principe,1816,1975,Became colony of,235,Portugal
540,Angola,1816,1975,Became colony of,235,Portugal
541,Mozambique,1816,1975,Became colony of,235,Portugal
31,Bahamas,1816,1973,Became colony of,200,United Kingdom
6971,Abu Musa I.,1816,1971,Became part of,6963,Sharjah
590,Mauritius,1816,1968,Became colony of,200,United Kingdom
6800,Socotra I.,1816,1967,Became Possession of,6846,Mahri of Qishn and Socotra
6521,Golan Heights,1816,1967,Became part of,652,Syria
680,Yemen People's Republic,1816,1967,Became part of,6801,Federation of South Arabia
5920,British Indian Ocean Territory,1816,1965,Became part of,590,Mauritius
338,Malta,1816,1964,Became colony of,200,United Kingdom
1033,Cayman Is.,1816,1962,Became part of,51,Jamaica
4349,Ajuda,1816,1961,Became Possession of,235,Portugal
4349,Ajuda,1816,1961,Became part of,403,Sao Tome and Principe
451,Sierra Leone,1816,1961,Became colony of,200,United Kingdom
752,Portuguese India (incl. Goa Diu Daman),1816,1961,Became colony of,235,Portugal
4906,Kasai,1816,1960,Became part of,490,Democratic Republic of the Congo
3351,British Bases in Cyprus,1816,1960,Became part of,352,Cyprus
7707,Gwadar,1816,1958,Became Possession of,698,Oman (Muscat and Oman)
50,West Indies Federation,1816,1958,Became part of,52,Trinidad and Tobago
50,West Indies Federation,1816,1958,Became part of,57,St. Vincent and the Grenadines
50,West Indies Federation,1816,1958,Became part of,56,St. Lucia
50,West Indies Federation,1816,1958,Became part of,60,St. Kitts and Nevis
50,West Indies Federation,1816,1958,Became part of,59,Montserrat
50,West Indies Federation,1816,1958,Became part of,51,Jamaica
50,West Indies Federation,1816,1958,Became part of,55,Grenada
50,West Indies Federation,1816,1958,Became part of,54,Dominica
50,West Indies Federation,1816,1958,Became part of,53,Barbados
50,West Indies Federation,1816,1958,Became part of,58,Antigua & Barbuda
51,Jamaica,1816,1958,Became colony of,200,United Kingdom
52,Trinidad and Tobago,1816,1958,Became colony of,200,United Kingdom
53,Barbados,1816,1958,Became colony of,200,United Kingdom
1061,British Virgin Is.,1816,1956,Became part of,1063,Leeward Is.
6512,Sinai,1816,1956,Became part of,651,Egypt
9974,Crozet Is.,1816,1955,Became Possession of,220,France
7399,Takeshima (Dokko) I.,1816,1955,Became part of,740,Japan
115,Surinam,1816,1954,Became colony of,210,Netherlands
751,French India,1816,1954,Became colony of,220,France
10,Greenland,1816,1953,Became colony of,390,Denmark
850,Indonesia (Dutch East Indies),1816,1949,Became colony of,210,Netherlands
7505,Hyderabad,1816,1947,Became part of,750,India
7566,Travancore,1816,1947,Became part of,750,India
7570,Junagadh,1816,1947,Became part of,750,India
750,India,1816,1947,Became colony of,200,United Kingdom
11,Faeroe Is.,1816,1947,Became colony of,390,Denmark
6301,Mahabad,1816,1946,Became part of,630,Iran
731,Korea Democratic People's Republic of,1816,1945,Became part of,730,Korea
732,Korea Republic of,1816,1945,Became part of,730,Korea
6302,Iranian Azerbaijan,1816,1945,Became part of,630,Iran
2601,West Berlin,1816,1945,Became part of,255,Germany
1052,U.S. Leased Bases in Trinidad,1816,1942,Became part of,52,Trinidad and Tobago
7501,Andaman and Nicobar Is.,1816,1942,Became part of,750,India
1003,Attu and Kiska,1816,1942,Became part of,3,Alaska
860,Portuguese Timor,1816,1942,Became colony of,235,Portugal
1059,U.S. Leased Bases in Antigua,1816,1941,Became part of,58,Antigua & Barbuda
1056,Gros Islet Bay,1816,1940,Became part of,56,St. Lucia
1018,U.S. Leased Bases in Newfoundland,1816,1940,Became part of,21,Newfoundland
1051,U.S. Leased Bases in Jamaica,1816,1940,Became part of,51,Jamaica
1055,Windward Is.,1816,1940,Became part of,54,Dominica
1030,U.S. Leased Bases in Bermuda,1816,1940,Became part of,30,Bermuda
1031,Mayaguana,1816,1940,Became part of,31,Bahamas
4060,Tristan da Cunha,1816,1938,Became Possession of,200,United Kingdom
7114,Xinjiang (Sinkiang),1816,1937,Became part of,710,China
7115,Provisional Government of the Republic of China,1816,1937,Became part of,710,China
7116,Reformed Government of China,1816,1937,Became part of,710,China
7121,Inner Mongolia,1816,1937,Became part of,710,China
605,Ifni,1816,1934,Became part of,600,Morocco
1201,Inini,1816,1930,Became part of,120,French Guyana
4070,Ascension I.,1816,1922,Became Possession of,200,United Kingdom
205,Ireland,1816,1922,Became part of,200,United Kingdom
2051,UK Bases in Ireland,1816,1922,Became part of,200,United Kingdom
2553,Silesia Plebiscite Zone,1816,1921,Became part of,255,Germany
291,Danzig,1816,1920,Became part of customs union,255,Germany
6524,Damascus,1816,1920,Became part of,640,Turkey
6525,Aleppo,1816,1920,Became part of,640,Turkey
6526,Latakia (Alaouites),1816,1920,Became part of,640,Turkey
6527,Jebel Druze,1816,1920,Became part of,640,Turkey
3364,North Ingermanland,1816,1920,Became part of,365,Russia
6303,Gilan,1816,1920,Became part of,630,Iran
291,Danzig,1816,1920,Became part of,255,Germany
2551,Allenstein Plebiscite Zone,1816,1920,Became part of,255,Germany
2552,Marienwerder Plebiscite Zone,1816,1920,Became part of,255,Germany
3051,Klagenfurt Plebiscite Zone,1816,1920,Became part of,300,Austria-Hungary
21,Newfoundland,1816,1920,Became colony of,200,United Kingdom
9004,Norfolk I.,1816,1920,Became colony of,200,United Kingdom
5606,Prince Edward and Marion Is.,1816,1919,Became Possession of,200,United Kingdom
9006,Macquarie I.,1816,1919,Became Possession of,200,United Kingdom
3501,Western Thrace,1816,1919,Became part of,640,Turkey
6404,Adalia,1816,1919,Became part of,640,Turkey
6405,Dardanelles-Istanbul,1816,1919,Became part of,640,Turkey
2556,Rhineland,1816,1919,Became part of,255,Germany
3363,Memel,1816,1919,Became part of,255,Germany
305,Austria,1816,1919,Became part of,300,Austria-Hungary
310,Hungary,1816,1919,Became part of,300,Austria-Hungary
3346,Zadar (Zara),1816,1919,Became part of,300,Austria-Hungary
395,Iceland,1816,1919,Became colony of,390,Denmark
660,Lebanon,1816,1918,Became part of,640,Turkey
663,Jordan (Transjordan),1816,1918,Became part of,640,Turkey
665,Palestine,1816,1918,Became part of,640,Turkey
666,Israel,1816,1918,Became part of,640,Turkey
6401,Cilicia,1816,1918,Became part of,640,Turkey
6402,Western Anatolia,1816,1918,Became part of,640,Turkey
6511,Gaza,1816,1918,Became part of,640,Turkey
290,Poland,1816,1918,Became part of,365,Russia
366,Estonia,1816,1918,Became part of,365,Russia
367,Latvia,1816,1918,Became part of,365,Russia
368,Lithuania,1816,1918,Became part of,365,Russia
369,Ukraine,1816,1918,Became part of,365,Russia
371,Armenia,1816,1918,Became part of,365,Russia
372,Georgia,1816,1918,Became part of,365,Russia
373,Azerbaijan,1816,1918,Became part of,365,Russia
375,Finland,1816,1918,Became part of,365,Russia
3661,USSR Bases in Estonia,1816,1918,Became part of,365,Russia
3671,USSR Bases in Latvia,1816,1918,Became part of,365,Russia
3681,USSR Bases in Lithuania,1816,1918,Became part of,365,Russia
3692,Northeren Russia,1816,1918,Became part of,365,Russia
3693,Republic of the Don,1816,1918,Became part of,365,Russia
3694,Odessa,1816,1918,Became part of,365,Russia
290,Poland,1816,1918,Became part of,255,Germany
290,Poland,1816,1918,Became part of,300,Austria-Hungary
315,Czechoslovakia,1816,1918,Became part of,300,Austria-Hungary
317,Slovakia,1816,1918,Became part of,300,Austria-Hungary
3052,Vorarlberg,1816,1918,Became part of,300,Austria-Hungary
3053,Tirol,1816,1918,Became part of,300,Austria-Hungary
3343,Fiume,1816,1918,Became part of,300,Austria-Hungary
3691,Western Ukraine,1816,1918,Became part of,300,Austria-Hungary
645,Iraq (Mesopotamia),1816,1917,Became part of,640,Turkey
359,Moldova (Bessarabia) (Moldavian Republic),1816,1917,Became part of,365,Russia
370,Byelorussia (Belarus),1816,1917,Became part of,365,Russia
374,Transcaucasia,1816,1917,Became part of,365,Russia
3377,Hango,1816,1917,Became part of,365,Russia
3378,Porkkala,1816,1917,Became part of,365,Russia
7107,Anhwei-Fukien,1816,1917,Became part of,710,China
7108,Yangtze Valley,1816,1917,Became part of,710,China
7109,Yunnan,1816,1917,Became part of,710,China
7112,Szechwan (Sichuan),1816,1917,Became part of,710,China
7113,Chinghai (Tsinghai),1816,1917,Became part of,710,China
5,Virgin Islands (Danish West Indies),1816,1917,Became colony of,390,Denmark
6523,Rouad I.,1816,1916,Became part of,640,Turkey
3356,Castellorizo,1816,1915,Became part of,640,Turkey
6305,Bushire,1816,1915,Became part of,630,Iran
351,Crete,1816,1913,Became part of,640,Turkey
6981,Inner Oman,1816,1913,Became part of,698,Oman (Muscat and Oman)
339,Albania,1816,1912,Became part of,640,Turkey
3341,Saseno,1816,1912,Became part of,640,Turkey
3353,Dodecanese Is. (Aegean Is.),1816,1912,Became part of,640,Turkey
3503,New Greece,1816,1912,Became part of,640,Turkey
602,Spanish Morocco,1816,1912,Became part of,600,Morocco
6021,Southern zone of Spanish Morocco,1816,1912,Became part of,600,Morocco
7360,Tuvinian People's Republic,1816,1912,Became part of,710,China
601,Tangier,1816,1911,Became part of,600,Morocco
712,Mongolia,1816,1911,Became part of,710,China
561,Cape Colony,1816,1910,Became colony of,200,United Kingdom
6001,Udja,1816,1907,Became part of,600,Morocco
3505,Lemnos,1816,1905,Became part of,640,Turkey
385,Norway,1816,1905,Became part of,380,Sweden
3805,Sweden-Norway Neutral Zone,1816,1905,Became part of,380,Sweden
436,Niger,1816,1904,Became part of,4361,Air
591,Seychelles,1816,1903,Became part of,590,Mauritius
1040,Guantanamo,1816,1903,Became part of,40,Cuba
96,Panama Canal Zone,1816,1903,Became part of,100,Colombia
1097,Panama Canal Operating Area,1816,1903,Became part of,100,Colombia
1407,Acre,1816,1903,Became part of,145,Bolivia
900,Australia,1816,1901,Became part of,901,New South Wales
901,New South Wales,1816,1901,Became colony of,200,United Kingdom
990,Western Samoa,1816,1900,Became part of,9900,Samoa
991,American Samoa,1816,1900,Became part of,9900,Samoa
7106,Tientsin,1816,1900,Became part of,710,China
7111,Manchuria,1816,1900,Became part of,710,China
9810,Caroline Is.,1816,1899,Became colony of,230,Spain
9820,Mariana Is.,1816,1899,Became colony of,230,Spain
985,Guam,1816,1898,Became part of,9820,Mariana Is.
7104,Kwangtung Territory (Leased),1816,1898,Became part of,710,China
7105,Weihaiwei,1816,1898,Became part of,710,China
7110,Kwanchowan,1816,1898,Became part of,710,China
7220,Kiauchau,1816,1898,Became part of,710,China
1049,Tobago,1816,1898,Became colony of,200,United Kingdom
40,Cuba,1816,1898,Became colony of,230,Spain
840,Philippines,1816,1898,Became colony of,230,Spain
821,Federated Malay States,1816,1896,Became part of,8202,Selangore
821,Federated Malay States,1816,1896,Became part of,8201,Perak
821,Federated Malay States,1816,1896,Became part of,8203,Pahang
821,Federated Malay States,1816,1896,Became part of,8210,Negri Sembilan
439,Burkina Faso (Upper Volta),1816,1895,Became part of,4391,Gurma
713,Republic of China (Taiwan) (Formosa),1816,1895,Became part of,710,China
434,Benin (Dahomey),1816,1894,Became part of,4341,Old Dahomey
438,Guinea (French Guinea) (Rivieres du Sud),1816,1893,Became part of,4381,Futa Djallon
212,Luxemburg,1816,1892,Became part of,210,Netherlands
4763,Bornu,1816,1892,Became part of,4764,Kanem
4766,Rabeh,1816,1892,Became part of,4763,Bornu
2249,Heligoland,1816,1890,Became colony of,200,United Kingdom
5205,Somali Coast Leased Territory,1816,1889,Became part of,511,Zanzibar
437,Ivory Coast,1816,1889,Became part of,4371,Odienne
823,Sabah (North Borneo),1816,1888,Became part of,835,Brunei
5011,Kenya Protectorate,1816,1887,Became part of,511,Zanzibar
6968,Fujairah,1816,1886,Became part of,6963,Sharjah
3551,Eastern Rumelia,1816,1885,Became part of,640,Turkey
7301,Ko-mun I.,1816,1885,Became part of,730,Korea
8152,Annam,1816,1883,Became part of,815,Vietnam
8153,Tonkin,1816,1883,Became part of,815,Vietnam
60,St. Kitts-Nevis,1816,1882,Became part of,1075,St.Kitts
1063,Leeward Is.,1816,1882,Became part of,1075,St.Kitts
60,St. Kitts-Nevis,1816,1882,Became part of,1076,Nevis
1063,Leeward Is.,1816,1882,Became part of,1076,Nevis
1062,Anguilla,1816,1882,Became colony of,200,United Kingdom
1075,St.Kitts,1816,1882,Became colony of,200,United Kingdom
1076,Nevis,1816,1882,Became colony of,200,United Kingdom
741,Ryukyu Is.,1816,1879,Became protectorate of,740,Japan
4042,Bissau,1816,1879,Became Possession of,235,Portugal
404,Guinea-Bissau (Portuguese Guinea),1816,1879,Became part of,402,Cape Verde
4042,Bissau,1816,1879,Became part of,402,Cape Verde
352,Cyprus,1816,1878,Became part of,640,Turkey
355,Bulgaria,1816,1878,Became part of,640,Turkey
3374,Batum,1816,1878,Became part of,640,Turkey
3461,Bosnia,1816,1878,Became part of,640,Turkey
3462,Herzegovina,1816,1878,Became part of,640,Turkey
3471,Novi Bazar,1816,1878,Became part of,640,Turkey
1064,St. Barthelemy,1816,1878,Became colony of,380,Sweden
4522,Adansi,1816,1873,Became part of,4521,Asante
1024,Prince Edward Is.,1816,1873,Became colony of,200,United Kingdom
4535,Dutch Posts (Gold Coast),1816,1871,Became Possession of,210,Netherlands
1063,Leeward Is.,1816,1871,Became part of,59,Montserrat
1063,Leeward Is.,1816,1871,Became part of,54,Dominica
1063,Leeward Is.,1816,1871,Became part of,1061,British Virgin Is.
1063,Leeward Is.,1816,1871,Became part of,58,Antigua & Barbuda
54,Dominica,1816,1871,Became colony of,200,United Kingdom
58,Antigua & Barbuda,1816,1871,Became colony of,200,United Kingdom
59,Montserrat,1816,1871,Became colony of,200,United Kingdom
328,Vatican City,1816,1870,Became part of,327,Papal States
4794,Opobo,1816,1870,Became part of,4791,Bonny
1019,Rupert's Land,1816,1869,Became Possession of,200,United Kingdom
7502,Nicobar Is.,1816,1869,Became Possession of,390,Denmark
7502,Nicobar Is.,1816,1869,Became part of,7504,Tranquebar and Serampore
6306,Bandar Abbas,1816,1868,Leased to,698,Oman (Muscat and Oman)
8151,Cochin China,1816,1867,Became part of,815,Vietnam
2481,Bergedorf,1816,1867,Became part of,248,Hamburg
1022,Nova Scotia,1816,1867,Became colony of,200,United Kingdom
1023,New Brunswick,1816,1867,Became colony of,200,United Kingdom
3,Alaska,1816,1867,Became colony of,365,Russia
3349,Ionian Is.,1816,1864,Became protectorate of,200,United Kingdom
3351,Corfu,1816,1864,Became part of,3349,Ionian Is.
7102,Jungaria,1816,1863,Became part of,710,China
7103,Kashgaria,1816,1863,Became part of,710,China
5222,Obock,1816,1862,Became part of,5221,Tadjoura
4907,Msiri,1816,1862,Became part of,5517,Kazembe
80,Belize (British Honduras),1816,1862,Became colony of,200,United Kingdom
221,Monaco,1816,1861,Became protectorate of,325,Italy
1001,States of America,1816,1861,Became part of,2,United States of America
1002,Confederate States of America,1816,1861,Became part of,2,United States of America
1004,North Carolina,1816,1861,Became part of,2,United States of America
1005,Virginia,1816,1861,Became part of,2,United States of America
1006,Tennessee,1816,1861,Became part of,2,United States of America
1007,Arkansas,1816,1861,Became part of,2,United States of America
1010,Georgia,1816,1861,Became part of,2,United States of America
1011,Alabama,1816,1861,Became part of,2,United States of America
1012,Mississippi,1816,1861,Became part of,2,United States of America
1013,Louisana,1816,1861,Became part of,2,United States of America
7415,Tsushima Is.,1816,1861,Became part of,740,Japan
1020,San Juan Island,1816,1860,Claimed by,2,United States of America
1081,Mosquito Coast,1816,1860,Became protectorate of,200,United Kingdom
1058,Barbuda,1816,1860,Became Possession of,200,United Kingdom
1009,South Carolina (Palmetto Republic),1816,1860,Became part of,2,United States of America
3381,Elba,1816,1860,Became part of,337,Tuscany
6030,Tetuan,1816,1860,Became part of,600,Morocco
2221,Roquebrune and Menton,1816,1860,Became part of,221,Monaco
360,Rumania,1816,1860,Became part of,3361,Moldavia
905,Queensland,1816,1859,Became part of,901,New South Wales
4112,Corisco I.,1816,1858,Became Possession of,230,Spain
511,Zanzibar,1816,1856,Became colony of,698,Oman (Muscat and Oman)
7101,Ping-nan,1816,1855,Became part of,710,China
530,Ethiopia (Abyssinia),1816,1855,Became part of,5301,Amhara
3379,Aland Is.,1816,1854,Became part of,365,Russia
6982,Kuria Muria Is.,1816,1854,Became part of,698,Oman (Muscat and Oman)
3481,Brda,1816,1854,Became part of,348,Montenegro
4321,Tokolor Empire,1816,1854,Became part of,4325,Kaarta
4041,Cacheu,1816,1852,Became Possession of,235,Portugal
4041,Cacheu,1816,1852,Became part of,402,Cape Verde
404,Guinea-Bissau (Portuguese Guinea),1816,1852,Became part of,4041,Cacheu
4321,Tokolor Empire,1816,1852,Became part of,4323,Bambuk
1161,Buenos Aires,1816,1852,Became part of,160,Argentina
904,Victoria,1816,1851,Became part of,901,New South Wales
4534,Danish Posts (Gold Gold Coast),1816,1850,Became Possession of,390,Denmark
7070,Kazakh Greater Horde,1816,1848,Became protectorate of,365,Russia
3291,Sicily,1816,1848,Became part of,329,Two Sicilies
4321,Tokolor Empire,1816,1848,Became part of,4324,Dinguiray
7910,Tibet,1816,1848,Became part of,710,China
1032,Turks and Caicos Is.,1816,1848,Became part of,31,Bahamas
3253,Milan,1816,1848,Became part of,300,Austria-Hungary
3261,Republic of St. Mark,1816,1848,Became part of,300,Austria-Hungary
6061,Alhucemas,1816,1847,Became part of,6064,Melilla
6063,Chafarinas,1816,1847,Became part of,6064,Melilla
6065,Penon de Velez,1816,1847,Became part of,6064,Melilla
6067,Captaincy-general of north Africa,1816,1847,Became part of,6062,Ceuta
6062,Ceuta,1816,1847,Became colony of,230,Spain
6064,Melilla,1816,1847,Became colony of,230,Spain
1016,Oregon Country,1816,1846,Claimed by,200,United Kingdom
1014,California (Great Bear Republic),1816,1846,Became part of,70,Mexico
8231,Labuan I.,1816,1846,Became part of,835,Brunei
955,Tonga,1816,1845,Became part of,9553,Ha'apai
68,Netherlands Antilles,1816,1845,Became part of,1065,Curacao
1065,Curacao,1816,1845,Became colony of,210,Netherlands
1066,Bonaire,1816,1845,Became colony of,210,Netherlands
1069,Aruba,1816,1845,Became colony of,210,Netherlands
7504,Tranquebar and Serampore,1816,1845,Became colony of,390,Denmark
1071,Yucatan,1816,1844,Became part of,70,Mexico
9321,Wallis and Futuna Is.,1816,1842,Became part of,9322,Uvea
8224,Perlis,1816,1841,Became part of,800,Thailand
20,Canada,1816,1841,Became part of,1025,Quebec (Lower Canada)
824,Sarawak,1816,1841,Became part of,835,Brunei
1025,Quebec (Lower Canada),1816,1841,Became colony of,200,United Kingdom
1026,Ontario (Upper Canada),1816,1841,Became colony of,200,United Kingdom
4051,Longwood,1816,1840,Became part of,4050,St. Helena
720,Hong Kong,1816,1839,Became part of,710,China
1402,Juliana Republic,1816,1839,Became part of,140,Brazil
1055,Windward Is.,1816,1838,Became part of,56,St. Lucia
681,Aden,1816,1838,Became part of,6821,Lahej
6309,Kharg I.,1816,1838,Became part of,630,Iran
1168,Martin Garcia I.,1816,1838,Became part of,160,Argentina
56,St. Lucia,1816,1838,Became colony of,200,United Kingdom
7,Texas,1816,1836,Became part of,70,Mexico
1401,Rio Grande do Sul,1816,1835,Became part of,140,Brazil
401,Madeira Isles,1816,1834,Became colony of,235,Portugal
1164,South Georgia,1816,1833,Became Possession of,200,United Kingdom
9984,South Sandwich Is.,1816,1833,Became Possession of,200,United Kingdom
1163,Falkland Is.,1816,1833,Became Possession of,160,Argentina
955,Tonga,1816,1833,Became part of,9551,Vava'u
1055,Windward Is.,1816,1833,Became part of,57,St. Vincent and the Grenadines
780,Sri Lanka (Ceylon),1816,1833,Became part of,750,India
1055,Windward Is.,1816,1833,Became part of,55,Grenada
6962,Dubai,1816,1833,Became part of,6961,Abu Dhabi
55,Grenada,1816,1833,Became colony of,200,United Kingdom
57,St. Vincent and the Grenadines,1816,1833,Became colony of,200,United Kingdom
652,Syria,1816,1832,Became part of,640,Turkey
3271,Ancona,1816,1832,Became part of,327,Papal States
110,Guyana (Br. Guiana),1816,1831,Became part of,1113,Demerara and Essequibo
110,Guyana (Br. Guiana),1816,1831,Became part of,1114,Berbice
1113,Demerara and Essequibo,1816,1831,Became colony of,200,United Kingdom
1114,Berbice,1816,1831,Became colony of,200,United Kingdom
400,Azores (Western Isles),1816,1831,Became colony of,235,Portugal
6153,Leased Posts in Algeria,1816,1830,Leased to,220,France
211,Belgium,1816,1830,Became part of,210,Netherlands
6151,Kaderist Algeria,1816,1830,Became part of,615,Algeria
2111,Moresnet,1816,1830,Became neutral or demilitarized zone of,210,Netherlands
3504,Samos,1816,1829,Became part of,640,Turkey
413,Fernando Po (Bioko),1816,1829,Became colony of,230,Spain
350,Greece,1816,1828,Became part of,640,Turkey
1074,Dutch Windward Is.,1816,1828,Became part of,1067,Saba
165,Uruguay,1816,1828,Became part of,140,Brazil
1067,Saba,1816,1828,Became colony of,210,Netherlands
1068,Sint Eustatius,1816,1828,Became colony of,210,Netherlands
1073,Sint Martin,1816,1828,Became colony of,210,Netherlands
4111,Annobon I.,1816,1827,Became Possession of,230,Spain
3375,Daghestan,1816,1827,Became part of,365,Russia
8272,Penang,1816,1826,Became Possession of,200,United Kingdom
4523,Akwamu,1816,1826,Became part of,4521,Asante
4524,Akwapim,1816,1826,Became part of,4521,Asante
4525,Akyem,1816,1826,Became part of,4521,Asante
4527,Denkyira,1816,1826,Became part of,4521,Asante
4528,Fante,1816,1826,Became part of,4521,Asante
4529,Ga,1816,1826,Became part of,4521,Asante
4533,Wassa,1816,1826,Became part of,4521,Asante
3601,Danube Islands Neutral Zone,1816,1826,Became neutral or demilitarized zone of,365,Russia
1016,Oregon Country,1816,1825,Claimed by,365,Russia
8555,Bencoolen,1816,1825,Became Possession of,200,United Kingdom
5809,Fort Dauphin,1816,1825,Became Possession of,220,France
906,Tasmania,1816,1825,Became part of,901,New South Wales
8555,Bencoolen,1816,1825,Became part of,750,India
145,Bolivia,1816,1825,Became colony of,230,Spain
7040,Kazakh Lesser Horde,1816,1824,Became protectorate of,365,Russia
7050,Kazakh Middle Horde,1816,1822,Became protectorate of,365,Russia
3361,Moldavia,1816,1822,Became part of,640,Turkey
3362,Wallachia,1816,1822,Became part of,640,Turkey
4341,Old Dahomey,1816,1822,Became part of,4767,#N/D
140,Brazil,1816,1822,Became colony of,235,Portugal
6,Puerto Rico,1816,1821,Became part of,1070,Viceroyalty of New Spain
40,Cuba,1816,1821,Became part of,1070,Viceroyalty of New Spain
42,Dominican Republic (Santo Domingo),1816,1821,Became part of,1070,Viceroyalty of New Spain
89,United States of Central America,1816,1821,Became part of,1070,Viceroyalty of New Spain
90,Guatemala,1816,1821,Became part of,1070,Viceroyalty of New Spain
91,Honduras,1816,1821,Became part of,1070,Viceroyalty of New Spain
92,El Salvador,1816,1821,Became part of,1070,Viceroyalty of New Spain
93,Nicaragua,1816,1821,Became part of,1070,Viceroyalty of New Spain
94,Costa Rica,1816,1821,Became part of,1070,Viceroyalty of New Spain
840,Philippines,1816,1821,Became part of,1070,Viceroyalty of New Spain
1082,Bay Is.,1816,1821,Became part of,1070,Viceroyalty of New Spain
1087,Swan Is.,1816,1821,Became part of,1070,Viceroyalty of New Spain
1088,Corn Is.,1816,1821,Became part of,1070,Viceroyalty of New Spain
1094,Cocos I.,1816,1821,Became part of,1070,Viceroyalty of New Spain
6253,Kordofan,1816,1821,Became part of,6252,Funj Sultanate
70,Mexico,1816,1821,Became colony of,1070,Viceroyalty of New Spain
420,Gambia,1816,1821,Became colony of,200,United Kingdom
452,Ghana (Gold Coast),1816,1821,Became colony of,200,United Kingdom
42,Dominican Republic (Santo Domingo),1816,1821,Became colony of,230,Spain
89,United States of Central America,1816,1821,Became colony of,230,Spain
410,Canary Is.,1816,1821,Became colony of,230,Spain
1070,Viceroyalty of New Spain,1816,1821,Became colony of,230,Spain
1166,San Juan,1816,1820,Became part of,160,Argentina
1167,Corrientes,1816,1820,Became part of,160,Argentina
1021,Cape Breton I.,1816,1820,Became colony of,200,United Kingdom
1016,Oregon Country,1816,1819,Claimed by,230,Spain
1008,Florida,1816,1819,Became part of,1070,Viceroyalty of New Spain
7001,Kabul,1816,1819,Became part of,700,Afghanistan
7002,Kandahar,1816,1819,Became part of,700,Afghanistan
7003,Herat,1816,1819,Became part of,700,Afghanistan
95,Panama,1816,1819,Became colony of,230,Spain
100,Colombia (Gran Colombia),1816,1819,Became colony of,230,Spain
101,Venezuela,1816,1819,Became colony of,230,Spain
130,Ecuador,1816,1819,Became colony of,230,Spain
220,France,1816,1818,Occupied by,200,United Kingdom
7503,Coromandel Coast Posts,1816,1818,Occupied by,200,United Kingdom
8271,Malacca,1816,1818,Occupied by,200,United Kingdom
673,Al Hasa,1816,1818,Became part of,670,Saudi Arabia
120,French Guyana,1816,1817,Occupied by,235,Portugal
135,Peru,1816,1817,Became part of,1135,Viceroyalty of Peru
